"paresthesia","abnormal skin sensations (as tingling or tickling or itching or burning) usually associated with peripheral nerve damage"
"paraesthesia","abnormal skin sensations (as tingling or tickling or itching or burning) usually associated with peripheral nerve damage"
"formication","hallucinated sensation that insects or snakes are crawling over the skin; a common side-effect of extensive use of cocaine or amphetamines"
"Passion","the suffering of Jesus at the crucifixion"
"backache","an ache localized in the back"
"burn","pain that feels hot as if it were on fire"
"burning","pain that feels hot as if it were on fire"
"causalgia","a burning pain in a limb along the course of a peripheral nerve; usually associated with skin changes"
"colic","acute abdominal pain (especially in infants)"
"chiralgia","a pain in the hand that is not traumatic"
"distress","extreme physical pain; ""the patient appeared to be in distress"""
"dysmenorrhea","painful menstruation"
"headache","pain in the head caused by dilation of cerebral arteries or muscle contractions or a reaction to drugs"
"cephalalgia","pain in the head caused by dilation of cerebral arteries or muscle contractions or a reaction to drugs"
"glossalgia","pain in the tongue"
"glossodynia","pain in the tongue"
"hemorrhoid","pain caused by venous swelling at or inside the anal sphincter"
"haemorrhoid","pain caused by venous swelling at or inside the anal sphincter"
"piles","pain caused by venous swelling at or inside the anal sphincter"
"stomachache","an ache localized in the stomach or abdominal region"
"bellyache","an ache localized in the stomach or abdominal region"
"gastralgia","an ache localized in the stomach or abdominal region"
"earache","an ache localized in the middle or inner ear"
"otalgia","an ache localized in the middle or inner ear"
"migraine","a severe recurring vascular headache; occurs more frequently in women than men"
"megrim","a severe recurring vascular headache; occurs more frequently in women than men"
"hemicrania","a severe recurring vascular headache; occurs more frequently in women than men"
"lumbago","backache affecting the lumbar region or lower back; can be caused by muscle strain or arthritis or vascular insufficiency or a ruptured intervertebral disc"
"keratalgia","pain in the cornea"
"mastalgia","pain in the breast"
"melagra","rheumatic or myalgic pains in the arms or legs"
"meralgia","pain in the thigh"
"metralgia","pain in the uterus"
"myalgia","pain in a muscle or group of muscles"
"myodynia","pain in a muscle or group of muscles"
"nephralgia","pain in the kidney (usually felt in the loins)"
"neuralgia","acute spasmodic pain along the course of one or more nerves"
"neuralgy","acute spasmodic pain along the course of one or more nerves"
"odynophagia","severe pain on swallowing due to a disorder of the esophagus"
"orchidalgia","pain in the testes"
"pang","a sharp spasm of pain"
"pang","a mental pain or distress; ""a pang of conscience"""
"sting","a mental pain or distress; ""a pang of conscience"""
"photalgia","pain in the eye resulting from exposure to bright light (often associated with albinism)"
"photophobia","pain in the eye resulting from exposure to bright light (often associated with albinism)"
"pleurodynia","pain in the chest caused by inflammation of the muscles between the ribs"
"pleuralgia","pain in the chest caused by inflammation of the muscles between the ribs"
"costalgia","pain in the chest caused by inflammation of the muscles between the ribs"
"podalgia","foot pain"
"proctalgia","pain in the rectum"
"myosis","an acute infectious disease occurring in epidemic form and featuring paroxysms of pain (usually in the chest)"
"sciatica","neuralgia along the sciatic nerve"
"afterpains","pains felt by a woman after her baby is born; associated with contractions of the uterus"
"palilalia","a pathological condition in which a word is rapidly and involuntarily repeated"
"palmature","an abnormality in which the fingers are webbed"
"smart","a kind of pain such as that caused by a wound or a burn or a sore"
"smarting","a kind of pain such as that caused by a wound or a burn or a sore"
"sting","a kind of pain; something as sudden and painful as being stung; ""the sting of death""; ""he felt the stinging of nettles"""
"stinging","a kind of pain; something as sudden and painful as being stung; ""the sting of death""; ""he felt the stinging of nettles"""
"stitch","a sharp spasm of pain in the side resulting from running"
"tenderness","a pain that is felt when the area is touched"
"soreness","a pain that is felt when the area is touched"
"thermalgesia","pain caused by heat"
"chafe","soreness and warmth caused by friction; ""he had a nasty chafe on his knee"""
"throb","a deep pulsating type of pain"
"torture","unbearable physical pain"
"torment","unbearable physical pain"
"ulalgia","pain in the gums"
"urodynia","pain during urination"
"papule","a small inflamed elevation of skin that is nonsuppurative (as in chicken pox)"
"papulovesicle","a papule that changes into a blister"
"vesicopapule","a papule that changes into a blister"
"pustule","a small inflamed elevation of skin containing pus; a blister filled with pus"
"pimple","a small inflamed elevation of the skin; a pustule or papule; common symptom in acne"
"hickey","a small inflamed elevation of the skin; a pustule or papule; common symptom in acne"
"pock","a pustule in an eruptive disease"
"cardiomegaly","an abnormal enlargement of the heart; ""mild cardiomegaly is common in athletes"""
"megalocardia","an abnormal enlargement of the heart; ""mild cardiomegaly is common in athletes"""
"megacardia","an abnormal enlargement of the heart; ""mild cardiomegaly is common in athletes"""
"murmur","an abnormal sound of the heart; sometimes a sign of abnormal function of the heart valves"
"palpitation","a rapid and irregular heart beat"
"heartburn","a painful burning sensation in the chest caused by gastroesophageal reflux (backflow from the stomach irritating the esophagus); symptomatic of an ulcer or a diaphragmatic hernia or other disorder"
"pyrosis","a painful burning sensation in the chest caused by gastroesophageal reflux (backflow from the stomach irritating the esophagus); symptomatic of an ulcer or a diaphragmatic hernia or other disorder"
"reflux","an abnormal backward flow of body fluids"
"flush","sudden brief sensation of heat (associated with menopause and some mental disorders)"
"indigestion","a disorder of digestive function characterized by discomfort or heartburn or nausea"
"dyspepsia","a disorder of digestive function characterized by discomfort or heartburn or nausea"
"inflammation","a response of body tissues to injury or irritation; characterized by pain and swelling and redness and heat"
"redness","a response of body tissues to injury or irritation; characterized by pain and swelling and redness and heat"
"rubor","a response of body tissues to injury or irritation; characterized by pain and swelling and redness and heat"
"amyxia","a condition in which no mucus in produced"
"carditis","inflammation of the heart"
"endocarditis","inflammation of the endocardium and heart valves"
"myocarditis","inflammation of the myocardium (the muscular tissue of the heart)"
